filepath,width,height,bboxes,class,x1,x2,y1,y2
data/train/,1024,1024,,proba_3_csc,480,242,691,498
data/train/,1024,1024,,proba_3_csc,401,352,700,771
data/train/,1024,1024,,proba_3_csc,209,215,813,742
data/train/,1024,1024,,proba_3_csc,445,565,621,699
data/train/,1024,1024,,proba_3_csc,285,372,587,580
data/train/,1024,1024,,proba_3_csc,258,326,769,635
data/train/,1024,1024,,proba_3_csc,239,383,759,758
data/train/,1024,1024,,proba_3_csc,370,633,564,918
data/train/,1024,1024,,proba_3_csc,225,414,304,488
data/train/,1024,1024,,proba_3_csc,277,434,352,550
data/train/,1024,1024,,proba_3_csc,129,295,368,575
data/train/,1024,1024,,proba_3_csc,303,689,375,760
data/train/,1024,1024,,proba_3_csc,420,514,646,772
data/train/,1024,1024,,proba_3_csc,111,218,699,938
data/train/,1024,1024,,proba_3_csc,532,717,689,790
data/train/,1024,1024,,proba_3_csc,429,350,785,718
data/train/,1024,1024,,proba_3_csc,440,103,861,774
data/train/,1024,1024,,proba_3_csc,245,169,788,701
data/train/,1024,1024,,proba_3_csc,431,441,910,976
data/train/,1024,1024,,proba_3_csc,325,484,465,579
data/train/,1024,1024,,proba_3_csc,513,342,788,588
data/train/,1024,1024,,proba_3_csc,221,26,789,561
data/train/,1024,1024,,proba_3_csc,355,329,608,738
data/train/,1024,1024,,proba_3_csc,429,464,854,775
data/train/,1024,1024,,proba_3_csc,596,413,699,502
data/train/,1024,1024,,proba_3_csc,318,241,728,437
data/train/,1024,1024,,proba_3_csc,257,792,363,847
data/train/,1024,1024,,proba_3_csc,66,760,193,814
data/train/,1024,1024,,proba_3_csc,581,849,699,909
data/train/,1024,1024,,proba_3_csc,511,432,816,639
data/train/,1024,1024,,proba_3_csc,573,263,775,554
data/train/,1024,1024,,proba_3_csc,466,444,536,568
data/train/,1024,1024,,proba_3_csc,647,418,764,558
data/train/,1024,1024,,proba_3_csc,389,449,452,597
data/train/,1024,1024,,proba_3_csc,392,466,556,709
data/train/,1024,1024,,proba_3_csc,252,395,529,934
data/train/,1024,1024,,proba_3_csc,467,541,617,706
data/train/,1024,1024,,proba_3_csc,399,456,643,692
data/train/,1024,1024,,proba_3_csc,407,532,547,609
data/train/,1024,1024,,proba_3_csc,371,37,1024,835
data/train/,1024,1024,,proba_3_csc,323,230,625,645
data/train/,1024,1024,,proba_3_csc,218,223,748,707
data/train/,1024,1024,,proba_3_csc,405,317,780,643
data/train/,1024,1024,,proba_3_csc,596,530,661,596
data/train/,1024,1024,,proba_3_csc,225,329,560,617
data/train/,1024,1024,,proba_3_csc,388,243,1024,644
data/train/,1024,1024,,proba_3_csc,586,301,777,727
data/train/,1024,1024,,proba_3_csc,326,458,717,819
data/train/,1024,1024,,proba_3_csc,382,328,950,782
data/train/,1024,1024,,proba_3_csc,291,343,422,398
data/train/,1024,1024,,proba_3_csc,378,585,535,716
data/train/,1024,1024,,proba_3_csc,285,199,749,890
data/train/,1024,1024,,proba_3_csc,497,553,568,650
data/train/,1024,1024,,proba_3_csc,596,576,663,651
data/train/,1024,1024,,proba_3_csc,329,276,643,717
data/train/,1024,1024,,proba_3_csc,470,416,775,652
data/train/,1024,1024,,proba_3_csc,457,630,551,780
data/train/,1024,1024,,proba_3_csc,387,525,705,802
data/train/,1024,1024,,proba_3_csc,550,258,622,367
data/train/,1024,1024,,proba_3_csc,334,309,495,455
data/train/,1024,1024,,proba_3_csc,567,93,818,483
data/train/,1024,1024,,proba_3_csc,400,277,535,505
data/train/,1024,1024,,proba_3_csc,371,345,722,765
data/train/,1024,1024,,proba_3_csc,383,344,840,855
data/train/,1024,1024,,proba_3_csc,338,615,422,729
data/train/,1024,1024,,proba_3_csc,266,117,943,685
data/train/,1024,1024,,proba_3_csc,279,473,675,702
data/train/,1024,1024,,proba_3_csc,411,569,554,690
data/train/,1024,1024,,proba_3_csc,71,328,614,1024
data/train/,1024,1024,,proba_3_csc,540,583,801,759
data/train/,1024,1024,,proba_3_csc,0,231,782,816
data/train/,1024,1024,,proba_3_csc,199,301,589,709
data/train/,1024,1024,,proba_3_csc,141,191,759,723
data/train/,1024,1024,,proba_3_csc,148,239,482,798
data/train/,1024,1024,,proba_3_csc,252,319,381,403
data/train/,1024,1024,,proba_3_csc,381,652,645,820
data/train/,1024,1024,,proba_3_csc,455,292,753,586
data/train/,1024,1024,,proba_3_csc,589,417,756,573
data/train/,1024,1024,,proba_3_csc,307,216,367,261
data/train/,1024,1024,,proba_3_csc,464,393,577,461
data/train/,1024,1024,,proba_3_csc,353,301,757,549
data/train/,1024,1024,,proba_3_csc,599,369,710,482
data/train/,1024,1024,,proba_3_csc,427,265,595,517
data/train/,1024,1024,,proba_3_csc,639,192,976,411
data/train/,1024,1024,,proba_3_csc,546,670,649,748
data/train/,1024,1024,,proba_3_csc,235,240,603,482
data/train/,1024,1024,,proba_3_csc,313,285,486,493
data/train/,1024,1024,,proba_3_csc,619,245,722,331
data/train/,1024,1024,,proba_3_csc,376,193,666,367
data/train/,1024,1024,,proba_3_csc,519,471,581,570
data/train/,1024,1024,,proba_3_csc,83,244,418,815
data/train/,1024,1024,,proba_3_csc,391,633,503,805
data/train/,1024,1024,,proba_3_csc,664,247,789,410
data/train/,1024,1024,,proba_3_csc,438,371,845,799
data/train/,1024,1024,,proba_3_csc,157,398,599,675
data/train/,1024,1024,,proba_3_csc,346,381,542,553
data/train/,1024,1024,,proba_3_csc,213,621,584,827
data/train/,1024,1024,,proba_3_csc,498,275,545,376
data/train/,1024,1024,,proba_3_csc,0,434,600,933
data/train/,1024,1024,,proba_3_csc,503,395,855,749
data/train/,1024,1024,,proba_3_csc,350,271,626,816
data/train/,1024,1024,,proba_3_csc,376,337,1024,968
data/train/,1024,1024,,proba_3_csc,88,379,557,734
data/train/,1024,1024,,proba_3_csc,332,392,721,833
data/train/,1024,1024,,proba_3_csc,552,619,672,763
data/train/,1024,1024,,proba_3_csc,0,198,412,688
data/train/,1024,1024,,proba_3_csc,412,297,700,665
data/train/,1024,1024,,proba_3_csc,620,721,699,801
data/train/,1024,1024,,proba_3_csc,198,654,252,744
data/train/,1024,1024,,proba_3_csc,336,275,631,803
data/train/,1024,1024,,proba_3_csc,338,226,532,471
data/train/,1024,1024,,proba_3_csc,535,326,756,667
data/train/,1024,1024,,proba_3_csc,375,0,1024,900
data/train/,1024,1024,,proba_3_csc,441,650,522,730
data/train/,1024,1024,,proba_3_csc,475,414,717,608
data/train/,1024,1024,,proba_3_csc,316,343,695,802
data/train/,1024,1024,,proba_3_csc,392,555,535,696
data/train/,1024,1024,,proba_3_csc,369,519,560,821
data/train/,1024,1024,,proba_3_csc,268,469,492,667
data/train/,1024,1024,,proba_3_csc,537,513,611,580
data/train/,1024,1024,,proba_3_csc,366,432,426,550
data/train/,1024,1024,,proba_3_csc,398,262,506,344
data/train/,1024,1024,,proba_3_csc,454,668,565,740
data/train/,1024,1024,,proba_3_csc,90,384,846,993
data/train/,1024,1024,,proba_3_csc,301,512,804,779
data/train/,1024,1024,,proba_3_csc,22,0,740,641
data/train/,1024,1024,,proba_3_csc,417,267,665,473
data/train/,1024,1024,,proba_3_csc,699,450,763,501
data/train/,1024,1024,,proba_3_csc,308,337,679,864
data/train/,1024,1024,,proba_3_csc,467,357,702,652
data/train/,1024,1024,,proba_3_csc,397,151,520,324
data/train/,1024,1024,,proba_3_csc,404,326,842,737
data/train/,1024,1024,,proba_3_csc,551,388,620,505
data/train/,1024,1024,,proba_3_csc,438,183,714,382
data/train/,1024,1024,,proba_3_csc,279,344,590,827
data/train/,1024,1024,,proba_3_csc,406,444,689,853
data/train/,1024,1024,,proba_3_csc,0,615,757,1024
data/train/,1024,1024,,proba_3_csc,455,382,746,554
data/train/,1024,1024,,proba_3_csc,782,409,848,507
data/train/,1024,1024,,proba_3_csc,744,542,843,608
data/train/,1024,1024,,proba_3_csc,561,108,660,278
data/train/,1024,1024,,proba_3_csc,426,526,580,656
data/train/,1024,1024,,proba_3_csc,383,252,801,483
data/train/,1024,1024,,proba_3_csc,186,289,454,480
data/train/,1024,1024,,proba_3_csc,380,169,755,523
data/train/,1024,1024,,proba_3_csc,473,332,565,436
data/train/,1024,1024,,proba_3_csc,377,132,697,538
data/train/,1024,1024,,proba_3_csc,294,166,1004,881
data/train/,1024,1024,,proba_3_csc,655,299,820,634
data/train/,1024,1024,,proba_3_csc,296,97,470,447
data/train/,1024,1024,,proba_3_csc,600,370,863,662
data/train/,1024,1024,,proba_3_csc,597,515,792,828
data/train/,1024,1024,,proba_3_csc,283,607,463,797
data/train/,1024,1024,,proba_3_csc,630,385,767,580
data/train/,1024,1024,,proba_3_csc,639,551,750,658
data/train/,1024,1024,,proba_3_csc,504,573,676,854
data/train/,1024,1024,,proba_3_csc,449,205,586,418
data/train/,1024,1024,,proba_3_csc,51,318,442,610
data/train/,1024,1024,,proba_3_csc,447,560,656,742
data/train/,1024,1024,,proba_3_csc,254,302,510,463
data/train/,1024,1024,,proba_3_csc,418,520,776,687
data/train/,1024,1024,,proba_3_csc,363,226,723,496
data/train/,1024,1024,,proba_3_csc,463,141,779,327
data/train/,1024,1024,,proba_3_csc,792,305,849,369
data/train/,1024,1024,,proba_3_csc,502,502,736,644
data/train/,1024,1024,,proba_3_csc,436,369,621,516
data/train/,1024,1024,,proba_3_csc,664,668,747,746
data/train/,1024,1024,,proba_3_csc,296,282,371,460
data/train/,1024,1024,,proba_3_csc,474,356,557,492
data/train/,1024,1024,,proba_3_csc,0,0,534,822
data/train/,1024,1024,,proba_3_csc,0,146,503,885
data/train/,1024,1024,,proba_3_csc,0,325,697,876
data/train/,1024,1024,,proba_3_csc,188,256,655,716
data/train/,1024,1024,,proba_3_csc,332,352,418,533
data/train/,1024,1024,,proba_3_csc,193,279,524,808
data/train/,1024,1024,,proba_3_csc,650,325,931,678
data/train/,1024,1024,,proba_3_csc,311,429,625,1024
data/train/,1024,1024,,proba_3_csc,291,468,550,777
data/train/,1024,1024,,proba_3_csc,581,257,822,682
data/train/,1024,1024,,proba_3_csc,441,446,965,759
data/train/,1024,1024,,proba_3_csc,324,494,389,586
data/train/,1024,1024,,proba_3_csc,263,134,502,518
data/train/,1024,1024,,proba_3_csc,289,588,562,891
data/train/,1024,1024,,proba_3_csc,353,257,477,316
data/train/,1024,1024,,proba_3_csc,233,374,466,620
data/train/,1024,1024,,proba_3_csc,626,459,700,566
data/train/,1024,1024,,proba_3_csc,488,324,707,483
data/train/,1024,1024,,proba_3_csc,307,310,439,397
data/train/,1024,1024,,proba_3_csc,324,313,428,476
data/train/,1024,1024,,proba_3_csc,390,392,475,461
data/train/,1024,1024,,proba_3_csc,274,532,482,872
data/train/,1024,1024,,proba_3_csc,390,232,819,479
data/train/,1024,1024,,proba_3_csc,512,600,648,709
data/train/,1024,1024,,proba_3_csc,569,220,789,544
data/train/,1024,1024,,proba_3_csc,0,279,900,1024
data/train/,1024,1024,,proba_3_csc,344,416,545,533
data/train/,1024,1024,,proba_3_csc,175,53,1024,982
data/train/,1024,1024,,proba_3_csc,591,502,725,608
data/train/,1024,1024,,proba_3_csc,268,339,551,630
data/train/,1024,1024,,proba_3_csc,243,538,531,732
data/train/,1024,1024,,proba_3_csc,403,58,799,586
data/train/,1024,1024,,proba_3_csc,297,242,522,563
data/train/,1024,1024,,proba_3_csc,351,484,461,578
data/train/,1024,1024,,proba_3_csc,252,131,817,639
data/train/,1024,1024,,proba_3_csc,290,619,560,764
data/train/,1024,1024,,proba_3_csc,308,378,690,745
data/train/,1024,1024,,proba_3_csc,428,673,564,748
data/train/,1024,1024,,proba_3_csc,229,64,1024,650
data/train/,1024,1024,,proba_3_csc,438,360,606,557
data/train/,1024,1024,,proba_3_csc,395,490,671,674
data/train/,1024,1024,,proba_3_csc,459,448,803,757
data/train/,1024,1024,,proba_3_csc,280,167,1024,991
data/train/,1024,1024,,proba_3_csc,577,397,639,470
data/train/,1024,1024,,proba_3_csc,0,27,727,638
data/train/,1024,1024,,proba_3_csc,133,260,701,589
data/train/,1024,1024,,proba_3_csc,414,115,472,217
data/train/,1024,1024,,proba_3_csc,48,0,773,698
data/train/,1024,1024,,proba_3_csc,226,525,511,795
data/train/,1024,1024,,proba_3_csc,400,288,613,420
data/train/,1024,1024,,proba_3_csc,516,417,719,716
data/train/,1024,1024,,proba_3_csc,221,0,633,727
data/train/,1024,1024,,proba_3_csc,0,341,625,725
data/train/,1024,1024,,proba_3_csc,657,637,749,768
data/train/,1024,1024,,proba_3_csc,508,129,679,413
data/train/,1024,1024,,proba_3_csc,269,426,435,528
data/train/,1024,1024,,proba_3_csc,350,402,607,680
data/train/,1024,1024,,proba_3_csc,535,465,715,714
data/train/,1024,1024,,proba_3_csc,78,484,478,828
data/train/,1024,1024,,proba_3_csc,255,405,436,659
data/train/,1024,1024,,proba_3_csc,372,349,558,609
data/train/,1024,1024,,proba_3_csc,519,384,754,560
data/train/,1024,1024,,proba_3_csc,575,655,657,717
data/train/,1024,1024,,proba_3_csc,295,453,367,582
data/train/,1024,1024,,proba_3_csc,351,0,722,562
data/train/,1024,1024,,proba_3_csc,72,88,492,605
data/train/,1024,1024,,proba_3_csc,570,658,650,736
data/train/,1024,1024,,proba_3_csc,522,488,779,951
data/train/,1024,1024,,proba_3_csc,370,335,671,718
data/train/,1024,1024,,proba_3_csc,534,387,903,626
data/train/,1024,1024,,proba_3_csc,458,77,854,594
data/train/,1024,1024,,proba_3_csc,209,494,291,574
data/train/,1024,1024,,proba_3_csc,303,197,487,540
data/train/,1024,1024,,proba_3_csc,580,575,738,688
data/train/,1024,1024,,proba_3_csc,377,479,623,646
data/train/,1024,1024,,proba_3_csc,584,510,961,777
data/train/,1024,1024,,proba_3_csc,644,698,806,844
data/train/,1024,1024,,proba_3_csc,299,298,580,545
data/train/,1024,1024,,proba_3_csc,586,498,902,854
data/train/,1024,1024,,proba_3_csc,512,509,591,677
data/train/,1024,1024,,proba_3_csc,225,327,517,528
data/train/,1024,1024,,proba_3_csc,227,129,519,584
data/train/,1024,1024,,proba_3_csc,238,252,354,430
data/train/,1024,1024,,proba_3_csc,663,421,758,539
data/train/,1024,1024,,proba_3_csc,518,442,692,547
data/train/,1024,1024,,proba_3_csc,123,514,223,630
data/train/,1024,1024,,proba_3_csc,653,681,788,770
data/train/,1024,1024,,proba_3_csc,247,651,580,866
data/train/,1024,1024,,proba_3_csc,541,375,616,429
data/train/,1024,1024,,proba_3_csc,392,190,681,618
data/train/,1024,1024,,proba_3_csc,354,156,754,556
data/train/,1024,1024,,proba_3_csc,414,345,644,540
data/train/,1024,1024,,proba_3_csc,548,23,882,660
data/train/,1024,1024,,proba_3_csc,542,343,718,546
data/train/,1024,1024,,proba_3_csc,408,490,573,688
data/train/,1024,1024,,proba_3_csc,294,394,729,630
data/train/,1024,1024,,proba_3_csc,517,457,625,525
data/train/,1024,1024,,proba_3_csc,58,409,544,744
data/train/,1024,1024,,proba_3_csc,508,593,704,788
data/train/,1024,1024,,proba_3_csc,631,487,757,580
data/train/,1024,1024,,proba_3_csc,426,406,686,555
data/train/,1024,1024,,proba_3_csc,481,634,570,705
data/train/,1024,1024,,proba_3_csc,459,504,556,628
data/train/,1024,1024,,proba_3_csc,412,229,746,590
data/train/,1024,1024,,proba_3_csc,462,340,841,793
data/train/,1024,1024,,proba_3_csc,281,285,736,669
data/train/,1024,1024,,proba_3_csc,684,752,783,787
data/train/,1024,1024,,proba_3_csc,321,294,510,682
data/train/,1024,1024,,proba_3_csc,258,293,663,675
data/train/,1024,1024,,proba_3_csc,493,252,721,653
data/train/,1024,1024,,proba_3_csc,192,582,328,814
data/train/,1024,1024,,proba_3_csc,517,297,692,508
data/train/,1024,1024,,proba_3_csc,65,611,157,680
data/train/,1024,1024,,proba_3_csc,322,262,789,715
data/train/,1024,1024,,proba_3_csc,518,523,621,694
data/train/,1024,1024,,proba_3_csc,396,288,804,596
data/train/,1024,1024,,proba_3_csc,375,338,500,524
data/train/,1024,1024,,proba_3_csc,237,571,961,1005
data/train/,1024,1024,,proba_3_csc,428,474,708,719
data/train/,1024,1024,,proba_3_csc,269,510,589,710
data/train/,1024,1024,,proba_3_csc,431,270,767,410
data/train/,1024,1024,,proba_3_csc,387,23,1024,948
data/train/,1024,1024,,proba_3_csc,519,234,582,351
data/train/,1024,1024,,proba_3_csc,424,332,481,428
data/train/,1024,1024,,proba_3_csc,591,316,909,529
data/train/,1024,1024,,proba_3_csc,615,540,757,700
data/train/,1024,1024,,proba_3_csc,472,330,626,572
data/train/,1024,1024,,proba_3_csc,515,589,770,717
data/train/,1024,1024,,proba_3_csc,476,392,552,473
data/train/,1024,1024,,proba_3_csc,587,637,695,695
data/train/,1024,1024,,proba_3_csc,311,295,1024,897
data/train/,1024,1024,,proba_3_csc,453,620,824,836
data/train/,1024,1024,,proba_3_csc,478,333,555,432
data/train/,1024,1024,,proba_3_csc,308,414,656,625
data/train/,1024,1024,,proba_3_csc,432,565,516,635
data/train/,1024,1024,,proba_3_csc,241,534,343,680
data/train/,1024,1024,,proba_3_csc,50,444,514,1024
data/train/,1024,1024,,proba_3_csc,201,233,859,869
data/train/,1024,1024,,proba_3_csc,623,389,904,627
data/train/,1024,1024,,proba_3_csc,651,343,725,472
data/train/,1024,1024,,proba_3_csc,646,581,915,787
data/train/,1024,1024,,proba_3_csc,526,461,623,524
data/train/,1024,1024,,proba_3_csc,349,355,706,683
data/train/,1024,1024,,proba_3_csc,184,137,663,380
data/train/,1024,1024,,proba_3_csc,161,124,581,475
data/train/,1024,1024,,proba_3_csc,419,382,494,459
data/train/,1024,1024,,proba_3_csc,340,466,717,927
data/train/,1024,1024,,proba_3_csc,392,283,978,790
data/train/,1024,1024,,proba_3_csc,186,669,248,764
data/train/,1024,1024,,proba_3_csc,326,232,648,500
data/train/,1024,1024,,proba_3_csc,738,222,834,273
data/train/,1024,1024,,proba_3_csc,297,493,358,559
data/train/,1024,1024,,proba_3_csc,750,234,800,306
data/train/,1024,1024,,proba_3_csc,609,599,795,731
data/train/,1024,1024,,proba_3_csc,413,334,566,433
data/train/,1024,1024,,proba_3_csc,598,527,667,594
data/train/,1024,1024,,proba_3_csc,439,228,649,438
data/train/,1024,1024,,proba_3_csc,364,0,641,325
data/train/,1024,1024,,proba_3_csc,245,344,533,622
data/train/,1024,1024,,proba_3_csc,362,368,696,589
data/train/,1024,1024,,proba_3_csc,371,0,628,424
data/train/,1024,1024,,proba_3_csc,590,461,726,595
data/train/,1024,1024,,proba_3_csc,578,297,780,583
data/train/,1024,1024,,proba_3_csc,347,732,435,823
data/train/,1024,1024,,proba_3_csc,337,155,604,533
data/train/,1024,1024,,proba_3_csc,154,282,463,569
data/train/,1024,1024,,proba_3_csc,212,621,879,1010
data/train/,1024,1024,,proba_3_csc,370,571,435,649
data/train/,1024,1024,,proba_3_csc,293,385,420,463
data/train/,1024,1024,,proba_3_csc,379,386,445,493
data/train/,1024,1024,,proba_3_csc,0,0,968,571
data/train/,1024,1024,,proba_3_csc,243,399,457,937
data/train/,1024,1024,,proba_3_csc,360,410,889,635
data/train/,1024,1024,,proba_3_csc,689,305,795,388
data/train/,1024,1024,,proba_3_csc,843,826,924,938
data/train/,1024,1024,,proba_3_csc,273,268,530,427
data/train/,1024,1024,,proba_3_csc,260,285,565,494
data/train/,1024,1024,,proba_3_csc,824,199,909,309
data/train/,1024,1024,,proba_3_csc,453,625,714,859
data/train/,1024,1024,,proba_3_csc,0,427,552,973
data/train/,1024,1024,,proba_3_csc,506,599,754,797
data/train/,1024,1024,,proba_3_csc,596,532,672,666
data/train/,1024,1024,,proba_3_csc,218,232,372,482
data/train/,1024,1024,,proba_3_csc,493,262,630,490
data/train/,1024,1024,,proba_3_csc,412,389,806,639
data/train/,1024,1024,,proba_3_csc,499,500,665,693
data/train/,1024,1024,,proba_3_csc,453,286,637,575
data/train/,1024,1024,,proba_3_csc,340,112,965,553
data/train/,1024,1024,,proba_3_csc,384,420,742,586
data/train/,1024,1024,,proba_3_csc,0,252,707,1024
data/train/,1024,1024,,proba_3_csc,535,142,601,248
data/train/,1024,1024,,proba_3_csc,330,418,384,553
data/train/,1024,1024,,proba_3_csc,211,607,498,918
data/train/,1024,1024,,proba_3_csc,38,167,512,701
data/train/,1024,1024,,proba_3_csc,385,403,618,627
data/train/,1024,1024,,proba_3_csc,194,0,718,663
data/train/,1024,1024,,proba_3_csc,42,288,732,707
data/train/,1024,1024,,proba_3_csc,54,283,876,864
data/train/,1024,1024,,proba_3_csc,357,407,625,726
data/train/,1024,1024,,proba_3_csc,262,529,729,974
data/train/,1024,1024,,proba_3_csc,359,505,625,744
data/train/,1024,1024,,proba_3_csc,456,520,683,773
data/train/,1024,1024,,proba_3_csc,734,699,835,744
data/train/,1024,1024,,proba_3_csc,422,362,505,479
data/train/,1024,1024,,proba_3_csc,295,451,549,613
data/train/,1024,1024,,proba_3_csc,358,368,1024,1024
data/train/,1024,1024,,proba_3_csc,273,533,380,640
data/train/,1024,1024,,proba_3_csc,453,296,527,374
data/train/,1024,1024,,proba_3_csc,138,654,288,816
data/train/,1024,1024,,proba_3_csc,413,312,690,872
data/train/,1024,1024,,proba_3_csc,539,545,634,699
data/train/,1024,1024,,proba_3_csc,226,336,559,657
data/train/,1024,1024,,proba_3_csc,579,562,915,754
data/train/,1024,1024,,proba_3_csc,214,603,372,720
data/train/,1024,1024,,proba_3_csc,397,230,810,730
data/train/,1024,1024,,proba_3_csc,563,371,674,486
data/train/,1024,1024,,proba_3_csc,354,301,585,754
data/train/,1024,1024,,proba_3_csc,422,310,507,455
data/train/,1024,1024,,proba_3_csc,403,137,672,765
data/train/,1024,1024,,proba_3_csc,244,111,793,731
data/train/,1024,1024,,proba_3_csc,557,635,659,819
data/train/,1024,1024,,proba_3_csc,83,0,700,569
data/train/,1024,1024,,proba_3_csc,558,439,866,774
data/train/,1024,1024,,proba_3_csc,348,471,463,576
data/train/,1024,1024,,proba_3_csc,338,333,597,603
data/train/,1024,1024,,proba_3_csc,0,225,608,929
data/train/,1024,1024,,proba_3_csc,201,451,289,512
data/train/,1024,1024,,proba_3_csc,750,658,853,724
data/train/,1024,1024,,proba_3_csc,251,564,485,822
data/train/,1024,1024,,proba_3_csc,566,203,713,342
data/train/,1024,1024,,proba_3_csc,777,38,896,152
data/train/,1024,1024,,proba_3_csc,285,620,396,703
data/train/,1024,1024,,proba_3_csc,420,54,856,515
data/train/,1024,1024,,proba_3_csc,391,284,628,438
data/train/,1024,1024,,proba_3_csc,298,293,654,563
data/train/,1024,1024,,proba_3_csc,184,339,695,973
data/train/,1024,1024,,proba_3_csc,357,556,461,693
data/train/,1024,1024,,proba_3_csc,393,471,608,738
data/train/,1024,1024,,proba_3_csc,406,609,617,749
data/train/,1024,1024,,proba_3_csc,463,223,530,362
data/train/,1024,1024,,proba_3_csc,439,248,1024,701
data/train/,1024,1024,,proba_3_csc,455,511,603,748
data/train/,1024,1024,,proba_3_csc,139,167,649,637
data/train/,1024,1024,,proba_3_csc,265,293,579,676
data/train/,1024,1024,,proba_3_csc,369,398,565,738
data/train/,1024,1024,,proba_3_csc,214,472,680,706
data/train/,1024,1024,,proba_3_csc,326,504,407,612
data/train/,1024,1024,,proba_3_csc,620,344,754,618
data/train/,1024,1024,,proba_3_csc,597,595,702,695
data/train/,1024,1024,,proba_3_csc,432,314,708,585
data/train/,1024,1024,,proba_3_csc,538,561,663,619
data/train/,1024,1024,,proba_3_csc,600,656,706,802
data/train/,1024,1024,,proba_3_csc,259,474,562,779
data/train/,1024,1024,,proba_3_csc,468,248,651,508
data/train/,1024,1024,,proba_3_csc,293,140,682,365
data/train/,1024,1024,,proba_3_csc,536,584,623,648
data/train/,1024,1024,,proba_3_csc,572,517,773,906
data/train/,1024,1024,,proba_3_csc,473,637,623,763
data/train/,1024,1024,,proba_3_csc,375,518,501,640
data/train/,1024,1024,,proba_3_csc,266,402,322,463
data/train/,1024,1024,,proba_3_csc,19,0,735,665
data/train/,1024,1024,,proba_3_csc,583,375,799,637
data/train/,1024,1024,,proba_3_csc,566,476,633,589
data/train/,1024,1024,,proba_3_csc,124,456,657,885
data/train/,1024,1024,,proba_3_csc,194,381,724,847
data/train/,1024,1024,,proba_3_csc,270,340,727,989
data/train/,1024,1024,,proba_3_csc,552,388,702,654
data/train/,1024,1024,,proba_3_csc,290,537,562,787
data/train/,1024,1024,,proba_3_csc,13,103,1024,985
data/train/,1024,1024,,proba_3_csc,514,429,711,593
data/train/,1024,1024,,proba_3_csc,334,285,402,348
data/train/,1024,1024,,proba_3_csc,297,0,680,870
data/train/,1024,1024,,proba_3_csc,405,282,547,510
data/train/,1024,1024,,proba_3_csc,456,572,655,854
data/train/,1024,1024,,proba_3_csc,302,291,438,409
data/train/,1024,1024,,proba_3_csc,201,258,623,595
data/train/,1024,1024,,proba_3_csc,592,29,941,512
data/train/,1024,1024,,proba_3_csc,313,532,396,654
data/train/,1024,1024,,proba_3_csc,308,502,538,647
data/train/,1024,1024,,proba_3_csc,353,378,755,589
data/train/,1024,1024,,proba_3_csc,287,408,769,622
data/train/,1024,1024,,proba_3_csc,411,384,521,482
data/train/,1024,1024,,proba_3_csc,409,296,608,523
data/train/,1024,1024,,proba_3_csc,413,596,546,746
data/train/,1024,1024,,proba_3_csc,404,426,783,875
data/train/,1024,1024,,proba_3_csc,295,317,398,388
data/train/,1024,1024,,proba_3_csc,493,181,614,246
data/train/,1024,1024,,proba_3_csc,439,377,523,451
data/train/,1024,1024,,proba_3_csc,260,64,709,463
data/train/,1024,1024,,proba_3_csc,225,626,328,802
data/train/,1024,1024,,proba_3_csc,492,336,665,586
data/train/,1024,1024,,proba_3_csc,378,467,858,726
data/train/,1024,1024,,proba_3_csc,308,422,490,678
data/train/,1024,1024,,proba_3_csc,407,487,715,754
data/train/,1024,1024,,proba_3_csc,262,302,385,390
data/train/,1024,1024,,proba_3_csc,232,292,488,596
data/train/,1024,1024,,proba_3_csc,423,293,891,601
data/train/,1024,1024,,proba_3_csc,563,562,635,715
data/train/,1024,1024,,proba_3_csc,168,61,907,498
data/train/,1024,1024,,proba_3_csc,278,346,368,460
data/train/,1024,1024,,proba_3_csc,660,290,814,557
data/train/,1024,1024,,proba_3_csc,509,347,605,437
data/train/,1024,1024,,proba_3_csc,250,391,495,830
data/train/,1024,1024,,proba_3_csc,695,649,760,766
data/train/,1024,1024,,proba_3_csc,368,478,455,580
data/train/,1024,1024,,proba_3_csc,221,42,611,491
data/train/,1024,1024,,proba_3_csc,117,30,573,660
data/train/,1024,1024,,proba_3_csc,656,741,746,804
data/train/,1024,1024,,proba_3_csc,406,37,789,336
data/train/,1024,1024,,proba_3_csc,563,331,697,620
data/train/,1024,1024,,proba_3_csc,332,381,451,507
data/train/,1024,1024,,proba_3_csc,639,192,737,242
data/train/,1024,1024,,proba_3_csc,531,507,612,631
data/train/,1024,1024,,proba_3_csc,352,448,613,793
data/train/,1024,1024,,proba_3_csc,188,243,586,566
data/train/,1024,1024,,proba_3_csc,304,832,368,875
data/train/,1024,1024,,proba_3_csc,355,169,632,482
data/train/,1024,1024,,proba_3_csc,425,512,529,591
data/train/,1024,1024,,proba_3_csc,309,553,386,662
data/train/,1024,1024,,proba_3_csc,551,342,900,615
data/train/,1024,1024,,proba_3_csc,358,364,430,467
data/train/,1024,1024,,proba_3_csc,558,486,669,634
data/train/,1024,1024,,proba_3_csc,558,487,708,575
data/train/,1024,1024,,proba_3_csc,272,314,667,710
data/train/,1024,1024,,proba_3_csc,0,173,416,981
data/train/,1024,1024,,proba_3_csc,361,343,538,580
data/train/,1024,1024,,proba_3_csc,431,214,708,597
data/train/,1024,1024,,proba_3_csc,657,552,790,703
data/train/,1024,1024,,proba_3_csc,647,681,806,839
